Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
South Africa,ZAF,2003,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,42757317000
South Africa,ZAF,2002,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,20893000000
South Africa,ZAF,2001,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,15670000000
South Africa,ZAF,2000,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,17043100000
South Africa,ZAF,1999,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,15368000000
South Africa,ZAF,1998,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,19566000000
South Africa,ZAF,1997,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,23453000000
South Africa,ZAF,1996,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,23941000000
South Africa,ZAF,1995,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,30100000000
South Africa,ZAF,1994,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,26865000000
South Africa,ZAF,1993,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,38615000000
South Africa,ZAF,1992,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,28715000000
South Africa,ZAF,1991,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,14032000000
South Africa,ZAF,1990,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,10660000000
South Africa,ZAF,1989,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,12944000000
South Africa,ZAF,1988,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,11913000000
South Africa,ZAF,1987,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,12280000000
South Africa,ZAF,1986,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,8548000000
South Africa,ZAF,1985,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,5094000000
South Africa,ZAF,1984,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,5066000000
South Africa,ZAF,1983,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,4426000000
South Africa,ZAF,1982,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,4190000000
South Africa,ZAF,1981,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,2406000000
South Africa,ZAF,1980,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,1521000000
South Africa,ZAF,1979,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,2018000000
South Africa,ZAF,1978,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,2158000000
South Africa,ZAF,1977,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,2137000000
South Africa,ZAF,1976,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,1849000000
South Africa,ZAF,1975,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,1628000000
South Africa,ZAF,1974,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,794000000
South Africa,ZAF,1973,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,732000000
South Africa,ZAF,1972,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,867000000
South Africa,ZAF,2021,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,4.87822803579545
South Africa,ZAF,2020,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,12.47618052583
South Africa,ZAF,2019,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,7.47498954265272
South Africa,ZAF,2018,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,5.3984725524518
South Africa,ZAF,2017,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,5.82623856169037
South Africa,ZAF,2016,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,5.00946139215802
South Africa,ZAF,2015,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,4.87986389832387
South Africa,ZAF,2014,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,5.24660049548076
South Africa,ZAF,2013,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,5.56587022776607
South Africa,ZAF,2012,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,4.2738336926365
South Africa,ZAF,2011,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,4.99956806645087
South Africa,ZAF,2010,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,6.76858365470542
South Africa,ZAF,2009,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,8.09594653036629
South Africa,ZAF,2008,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,2.37656101363904
South Africa,ZAF,2007,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,0.467517552037536
South Africa,ZAF,2006,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,0.641720406554471
South Africa,ZAF,2005,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,2.20669403866349
South Africa,ZAF,2004,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,3.16611719047166
South Africa,ZAF,2003,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,2.86885031480021
South Africa,ZAF,2002,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,1.53548307689661
South Africa,ZAF,2001,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,1.34397930428174
South Africa,ZAF,2000,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,1.61831587657514
South Africa,ZAF,1999,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,1.66016624834377
South Africa,ZAF,1998,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,2.3134950480277
South Africa,ZAF,1997,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,3.01202936564372
South Africa,ZAF,1996,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,3.41135173938212
South Africa,ZAF,1995,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,4.83222987673085
South Africa,ZAF,1994,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,4.92852011161866
South Africa,ZAF,1993,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,8.02815901379361
South Africa,ZAF,1992,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,6.85124343566655
South Africa,ZAF,1991,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,3.75850431242299
South Africa,ZAF,1990,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,3.26866527457095
South Africa,ZAF,1989,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,4.56747649041091
South Africa,ZAF,1988,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,5.03959591857455
South Africa,ZAF,1987,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,6.24777410328161
South Africa,ZAF,1986,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,5.09969096397762
South Africa,ZAF,1985,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,3.54589688080802
South Africa,ZAF,1984,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,4.04609965896475
South Africa,ZAF,1983,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,4.12946324441832
South Africa,ZAF,1982,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,4.49204511342682
South Africa,ZAF,1981,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,2.94351533539681
South Africa,ZAF,1980,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,2.18418369544926
South Africa,ZAF,1979,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,3.80180859080633
South Africa,ZAF,1978,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,4.80880648899189
South Africa,ZAF,1977,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,5.42165618023138
South Africa,ZAF,1976,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,5.16725819523237
South Africa,ZAF,1975,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,5.13079104947999
South Africa,ZAF,1974,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,2.82331187995591
South Africa,ZAF,1973,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,3.17116492656934
South Africa,ZAF,1972,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,4.60044571792423
South Africa,ZAF,2016,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,38938798949.2888
South Africa,ZAF,2015,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,44964411899.568
South Africa,ZAF,2014,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,38345803659.8913
South Africa,ZAF,2013,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,32215926929.955
South Africa,ZAF,2012,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,32208085025.2863
South Africa,ZAF,2011,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,23566798692
South Africa,ZAF,2010,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,18529160650.5
South Africa,ZAF,2009,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,14984999000
South Africa,ZAF,2008,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,15695000000
South Africa,ZAF,2007,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,12300000000
South Africa,ZAF,2006,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,11305000000
South Africa,ZAF,2005,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,10461000000
South Africa,ZAF,2004,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,7776000000
South Africa,ZAF,2003,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,7905635000
South Africa,ZAF,2002,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,6748000000
South Africa,ZAF,2001,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,6562000000
South Africa,ZAF,2000,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,4702900000
South Africa,ZAF,1999,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,4436100000
South Africa,ZAF,1998,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,5723100000
South Africa,ZAF,1997,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,5374500000
South Africa,ZAF,1996,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,4752000000
South Africa,ZAF,1995,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,4944000000
South Africa,ZAF,1994,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,2849000000
South Africa,ZAF,1993,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,4671000000
South Africa,ZAF,1992,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,4374000000
South Africa,ZAF,1991,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,4849000000
South Africa,ZAF,1990,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,4251000000
South Africa,ZAF,1989,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,3326000000
South Africa,ZAF,1988,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,3348000000
South Africa,ZAF,1987,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,2942000000
South Africa,ZAF,1986,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,3238000000
South Africa,ZAF,1985,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,2541000000
South Africa,ZAF,1984,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,2042000000
South Africa,ZAF,1983,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,1807000000
South Africa,ZAF,1982,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,1613000000
South Africa,ZAF,1981,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,1543000000
South Africa,ZAF,1980,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,1206000000
South Africa,ZAF,1979,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,962000000
South Africa,ZAF,1978,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,870000000
South Africa,ZAF,1977,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,851000000
South Africa,ZAF,1976,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,812000000
South Africa,ZAF,1975,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,725000000
South Africa,ZAF,1974,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,581000000
South Africa,ZAF,1973,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,452000000
South Africa,ZAF,1972,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,442000000
South Africa,ZAF,2016,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.818118556759667
South Africa,ZAF,2015,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.01711201426567
South Africa,ZAF,2014,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.927599939399031
South Africa,ZAF,2013,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.832747644373044
South Africa,ZAF,2012,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.903101732098402
South Africa,ZAF,2011,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.708339815779801
South Africa,ZAF,2010,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.606397453755077
South Africa,ZAF,2009,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.536283968262413
South Africa,ZAF,2008,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.600965490664359
South Africa,ZAF,2007,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.524151480271779
South Africa,ZAF,2006,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.54942814269148
South Africa,ZAF,2005,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.569460649245349
South Africa,ZAF,2004,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.470578525041241
South Africa,ZAF,2003,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.530437479471538
South Africa,ZAF,2002,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.495928770540293
South Africa,ZAF,2001,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.562807415105093
South Africa,ZAF,2000,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.446560645419273
South Africa,ZAF,1999,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.479220685468363
South Africa,ZAF,1998,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.67670262237388
South Africa,ZAF,1997,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.69023800049683
South Africa,ZAF,1996,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.677112211918627
South Africa,ZAF,1995,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.793705797692935
South Africa,ZAF,1994,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.522663457956507
South Africa,ZAF,1993,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.971113058485821
South Africa,ZAF,1992,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.04361270372995
South Africa,ZAF,1991,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.29881609256978
South Africa,ZAF,1990,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.30347993266427
South Africa,ZAF,1989,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.17362691649465
South Africa,ZAF,1988,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.41631554901264
South Africa,ZAF,1987,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.49682014754515
South Africa,ZAF,1986,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.93177343722035
South Africa,ZAF,1985,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.76877188341837
South Africa,ZAF,1984,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.63089923087367
South Africa,ZAF,1983,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.68593314113509
South Africa,ZAF,1982,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.72927655559844
South Africa,ZAF,1981,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.88771577826986
South Africa,ZAF,1980,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.73183795970533
South Africa,ZAF,1979,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.81235870384326
South Africa,ZAF,1978,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.93867546127106
South Africa,ZAF,1977,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,2.15902171706921
South Africa,ZAF,1976,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,2.26923399379594
South Africa,ZAF,1975,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,2.28490387645761
South Africa,ZAF,1974,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,2.06592468797781
South Africa,ZAF,1973,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.95815102023134
South Africa,ZAF,1972,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,2.34532526796137
